from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246103224610435+1784870+0,246103224610435+1785325+0,1,
124,124,,,246100624610063+1784877+0,246100624610063+1785327+0,1,
124,124,,,246103224610433+1784877+0,246103224610433+1785327+0,1,
124,124,,,246099724610002+1784879+0,246099724610002+1785328+0,1,
124,124,,,246100424610052+1784879+0,246100424610052+1785328+0,1,
124,124,,,246104624610563+1784879+0,246104624610563+1785328+0,1,
124,124,,,246104624610564+1784879+0,246104624610564+1785328+0,1,
124,124,,,246106724610842+1784879+0,246106724610842+1785328+0,1,
124,124,,,246096224609631+1784920+1,246096224609631+1785382+1,1,
124,124,,,246096424609653+1784921+1,246096424609653+1785383+1,1,
124,124,,,246101124610282+1784921+1,246101124610282+1785383+1,1,
124,124,,,246106724610843+1784921+1,246106724610843+1785383+1,1,
124,124,,,246108924610913+1784921+1,246108924610913+1785383+1,1,
124,124,,,246109524611751+1784921+1,246109524611751+1785383+1,1,
124,124,,,246109524611752+1784921+1,246109524611752+1785383+1,1,
124,124,,,246096624610015+1784928+1,246096624610015+1785389+0,1,
124,124,,,246103224610413+1784929+1,246103224610413+1785390+0,1,
124,124,,,246096424609654+1784938+0,246096224610004+1785268+0,1,
124,124,,,246096924610003+1784938+0,246096224610003+1785268+0,1,
124,124,,,246096924610004+1784938+0,246096224610004+1785268+0,1,
124,124,,,246096624610015+1784939+0,246095924610015+1785267+0,1,
124,124,,,246101524611765+1784941+0,246101524611765+1785270+0,1,
124,124,,,246095924609595+1784947+0,246095924610015+1785397+0,1,
124,124,,,246100624610063+1784950+0,246100624610063+1785400+0,1,
124,124,,,246103224610411+1784950+0,246103224610411+1785400+0,1,
124,124,,,246104624610561+1784964+0,246104624610561+1785409+0,1,
124,124,,,246106124610633+1784964+0,246106124610633+1785409+0,1,
124,124,,,246108924610913+1784964+0,246108924610913+1785409+0,1,
124,124,,,246109524611752+1784964+0,246109524611752+1785409+0,1,
124,124,,,246096224609632+1784969+0,246096224610002+1785414+0,1,
124,124,,,246101124610282+1784970+0,246101124610282+1785414+0,1,
124,124,,,246104624610561+1784970+0,246104624610561+1785414+0,1,
124,124,,,246104624610564+1784970+0,246104624610564+1785414+0,1,
124,124,,,246106724610843+1784970+0,246106724610843+1785414+0,1,
124,124,,,246109524611751+1784970+0,246109524611751+1785414+0,1,
124,124,,,246100624610063+1784972+0,246100624610063+1785415+0,1,
124,124,,,246103224610342+1784972+0,246103224610342+1785415+0,1,
124,124,,,246108924610912+1784989+0,246108924610912+1785428+0,1,
124,124,,,246109524611752+1784989+0,246109524611752+1785428+0,1,
124,124,,,246109524611753+1784989+0,246109524611753+1785428+0,1,
124,124,,,246109524611754+1784989+0,246109524611754+1785428+0,1,
124,124,,,246100624610063+1784996+0,246100624610063+1785439+0,1,
124,124,,,246096224609631+1785004+0,246096224609631+1785446+0,1,
124,124,,,246096924610001+1785005+0,246096924610001+1785447+0,1,
124,124,,,246096924610002+1785005+0,246096924610002+1785447+0,1,
124,124,,,246100424610051+1785005+0,246100424610051+1785447+0,1,
124,124,,,246101124610281+1785005+0,246101124610281+1785447+0,1,
124,124,,,246104624610564+1785005+0,246104624610564+1785447+0,1,
124,124,,,246106724610842+1785005+0,246106724610842+1785447+0,1,
124,124,,,246108924610912+1785005+0,246108924610912+1785447+0,1,
124,124,,,246103224610343+1785006+0,246103224610343+1785448+0,1,
124,124,,,246100424610052+1785015+0,246100424610052+1785454+0,1,
124,124,,,246101124610284+1785015+0,246101124610284+1785454+0,1,
124,124,,,246103224610413+1785016+0,246103224610413+1785455+0,1,
124,124,,,246101524611765+1785028+0,246101524611765+1785464+0,1,
124,124,,,246096224609631+1785030+0,246096224610001+1785468+0,1,
124,124,,,246096424609654+1785031+0,246096224610004+1785468+0,1,
124,124,,,246101124610284+1785031+0,246101124610284+1785468+0,1,
124,124,,,246104624610561+1785031+0,246104624610561+1785468+0,1,
124,124,,,246106124610633+1785031+0,246106124610633+1785468+0,1,
124,124,,,246106724610843+1785031+0,246106724610843+1785468+0,1,
124,124,,,246103224610412+1785033+0,246103924610402+1785469+0,1,
124,124,,,246096224610002+1785040+0,246096224610002+1785475+0,1,
124,124,,,246101124610282+1785040+0,246101124610282+1785475+0,1,
124,124,,,246101124610283+1785040+0,246101124610283+1785475+0,1,
124,124,,,246101124610284+1785040+0,246101124610284+1785475+0,1,
124,124,,,246104624610561+1785040+0,246104624610561+1785475+0,1,
124,124,,,246106124610633+1785040+0,246106124610633+1785475+0,1,
124,124,,,246106724610842+1785040+0,246106724610842+1785475+0,1,
124,124,,,246106724610844+1785040+0,246106724610844+1785475+0,1,
124,124,,,246109524611753+1785040+0,246109524611753+1785475+0,1,
124,124,,,246101124610282+1785049+0,246101124610282+1785484+1,1,
124,124,,,246108924610913+1785049+0,246108924610913+1785484+1,1,
124,124,,,246109524611754+1785049+0,246109524611754+1785484+1,1,
124,124,,,246096624610015+1785050+0,246095924610015+1785483+1,1,
124,124,,,246096424609654+1785055+1,246096224610004+1785520+1,1,
124,124,,,246104624610563+1785055+1,246104624610563+1785520+1,1,
124,124,,,246106124610633+1785055+1,246106124610633+1785520+1,1,
124,124,,,246109524611751+1785055+1,246109524611751+1785520+1,1,
124,124,,,246109524611753+1785055+1,246109524611753+1785520+1,1,
124,124,,,246096624610015+1785056+1,246096624610015+1785521+1,1,
124,124,,,246100624610063+1785133+1,246100624610063+1785607+1,1,
124,124,,,246103224610341+1785133+1,246103224610341+1785607+1,1,
124,124,,,246096924610003+1785146+1,246096924610003+1785618+1,1,
124,124,,,246101124610281+1785146+1,246101124610281+1785618+1,1,
124,124,,,246104624610563+1785146+1,246104624610563+1785618+1,1,
124,124,,,246109524611754+1785146+1,246109524611754+1785618+1,1,
124,124,,,246096424609653+1785166+1,246096424609653+1785641+0,1,
124,124,,,246104624610562+1785166+1,246104624610562+1785641+0,1,
124,124,,,246100624610063+1785168+1,246100624610063+1785643+0,1,
124,124,,,246103224610341+1785175+0,246103224610341+1785652+0,1,
124,124,,,246103924610401+1785175+0,246103924610401+1785652+0,1,
124,124,,,246096224610002+1785185+0,246096224610002+1785655+0,1,
124,124,,,246096224610004+1785185+0,246096224610004+1785655+0,1,
124,124,,,246101124610281+1785185+0,246101124610281+1785655+0,1,
124,124,,,246101124610283+1785185+0,246101124610283+1785655+0,1,
124,124,,,246109524611752+1785185+0,246109524611752+1785655+0,1,
124,124,,,246103224610411+1785187+0,246103224610341+1785656+0,1,
124,124,,,246100424610052+1785193+0,246100424610052+1785665+0,1,
124,124,,,246104624610561+1785193+0,246104624610561+1785665+0,1,
124,124,,,246106724610842+1785193+0,246106724610842+1785665+0,1,
124,124,,,246109524611754+1785193+0,246109524611754+1785665+0,1,
124,124,,,246100624610063+1785194+0,246100624610063+1785666+0,1,
124,124,,,246095924609595+1785199+0,246095924610015+1785667+0,1,
124,124,,,246101124610282+1785200+0,246101124610282+1785668+0,1,
124,124,,,246101124610284+1785200+0,246101124610284+1785668+0,1,
124,124,,,246106724610843+1785200+0,246106724610843+1785668+0,1,
124,124,,,246095924610015+1785207+0,246095924609595+1785676+0,1,
124,124,,,246101124610283+1785208+0,246101124610283+1785677+0,1,
124,124,,,246108924610913+1785208+0,246108924610913+1785677+0,1,
124,124,,,246104624610561+1785216+0,246104624610561+1785681+0,1,
124,124,,,246106724610842+1785216+0,246106724610842+1785681+0,1,
124,124,,,246108924610913+1785216+0,246108924610913+1785681+0,1,
124,124,,,246096224610001+1785229+0,246096324609932+1785695+0,1,
124,124,,,246100424610051+1785229+0,246100424610052+1785695+0,1,
124,124,,,246104624610564+1785229+0,246105024611765+1785696+0,1,
124,124,,,246106124610633+1785229+0,246106124610634+1785695+0,1,
124,124,,,246108924610912+1785229+0,246108924610913+1785695+0,1,
124,124,,,246109524611752+1785229+0,246109524611753+1785695+0,1,
124,124,,,246104624610562+1785240+0,246104624610562+1785336+0,1,
124,124,,,246106724610842+1785240+0,246106724610842+1785336+0,1,
124,124,,,246106724610843+1785240+0,246106724610843+1785336+0,1,
124,124,,,246108924610914+1785240+0,246108924610914+1785336+0,1,
124,124,,,246109524611752+1785240+0,246109524611752+1785336+0,1,
124,124,,,246103224610412+1785242+0,246103224610412+1785338+0,1,
124,124,,,246103224610413+1785242+0,246103224610413+1785338+0,1,
124,124,,,246105024611765+1785243+0,246105024611765+1785337+0,1,
124,124,,,246101624610306+1788134+0,246101624610306+1788478+0,1,
124,124,,,246103524610376+1788134+0,246103524610376+1788478+0,1,
124,124,,,246101624610306+1788169+0,246101624610586+1788515+0,1,
124,124,,,246106024610656+1788181+0,246106024610656+1788527+0,1,
124,124,,,246096124609897+1788192+0,246096124609897+1788540+0,1,
124,124,,,246106024610656+1788209+0,246106024610656+1788562+0,1,
124,124,,,246106024610656+1788217+0,246106024610656+1788570+0,1,
124,124,,,246110024611776+1788217+0,246110024611776+1788570+0,1,
124,124,,,246107224610866+1788233+0,246107224610866+1788586+0,1,
124,124,,,246096124609897+1788246+0,246096124609897+1788598+0,1,
124,124,,,246108824610936+1788247+0,246108824610936+1788599+0,1,
124,124,,,246099624611717+1788256+0,246099624611717+1788608+0,1,
124,124,,,246096124609897+1788262+0,246096124609897+1788614+0,1,
124,124,,,246099524610026+1788263+0,246099524610026+1788615+0,1,
124,124,,,246100724610095+1788263+0,246100724610095+1788615+0,1,
124,124,,,246100724610096+1788263+0,246100724610096+1788615+0,1,
124,124,,,246103524610446+1788279+0,246103524610446+1788631+0,1,
124,124,,,246100724610096+1788292+0,246100824610096+1788639+0,1,
124,124,,,246099624611717+1788293+0,246099624611717+1788640+0,1,
124,124,,,246107224610866+1788300+0,246107224610866+1788647+0,1,
124,124,,,246096124609897+1788307+0,246096124609897+1788654+0,1,
124,124,,,246100724610096+1788308+0,246100824610096+1788655+0,1,
124,124,,,246108824610931+1788308+0,246108824610931+1788655+0,1,
124,124,,,246103524610444+1788316+0,246103524610444+1788665+0,1,
124,124,,,246106024610656+1788316+0,246106024610656+1788665+0,1,
124,124,,,246100824610096+1788324+0,246100824610096+1788673+0,1,
124,124,,,246106024610651+1788324+0,246106024610651+1788673+0,1,
124,124,,,246107224610866+1788324+0,246107224610866+1788673+0,1,
124,124,,,246108824610936+1788324+0,246108824610936+1788673+0,1,
124,124,,,246100724610096+1788336+0,246100724610096+1788685+0,1,
124,124,,,246108824610931+1788336+0,246108824610931+1788685+0,1,
124,124,,,246108824610931+1788344+0,246108824610931+1788693+0,1,
124,124,,,246100724610094+1788352+0,246100724610094+1788703+0,1,
124,124,,,246100724610095+1788352+0,246100724610095+1788703+0,1,
124,124,,,246100724610096+1788352+0,246100724610096+1788703+0,1,
124,124,,,246105124610586+1788352+0,246105124610586+1788703+0,1,
124,124,,,246108824610931+1788352+0,246108824610931+1788703+0,1,
124,124,,,246099524610026+1788360+0,246099524610026+1788711+0,1,
124,124,,,246100724610094+1788368+0,246100724610094+1788721+0,1,
124,124,,,246100724610095+1788368+0,246100724610095+1788721+0,1,
124,124,,,246105124610586+1788368+0,246105124610586+1788721+0,1,
124,124,,,246100724610096+1788385+0,246100724610096+1788739+0,1,
124,124,,,246101624610586+1788390+0,246101624610586+1788743+0,1,
124,124,,,246100724610095+1788397+0,246100724610095+1788751+0,1,
124,124,,,246103524610444+1788397+0,246103524610444+1788751+0,1,
124,124,,,246107224610866+1788397+0,246107224610866+1788751+0,1,
124,124,,,246108824610931+1788397+0,246108824610931+1788751+0,1,
124,124,,,246100724610094+1788408+0,246100724610094+1788767+0,1,
124,124,,,246100724610095+1788408+0,246100724610095+1788767+0,1,
124,124,,,246110024611776+1788408+0,246110024611776+1788767+0,1,
124,124,,,246106024610651+1788421+0,246106124610632+1785695+0,1,
124,124,,,246101524610295+1784867+0,246101524610295+1785325+0,1,
124,124,,,246096224610251+1784868+0,246100424610051+1785326+0,1,
124,124,,,246106224610634+1784869+0,246106124610634+1785326+0,1,
124,124,,,246104624610531+1784871+0,246104624610561+1785326+0,1,
124,124,,,246105024611765+1784872+0,246105024611765+1785325+0,1,
124,124,,,246101124610282+1784879+0,246101124610282+1785328+0,1,
124,124,,,246104624610561+1784879+0,246104624610561+1785328+0,1,
124,124,,,246104624610562+1784879+0,246104624610562+1785328+0,1,
124,124,,,246106124610632+1784879+0,246106124610632+1785328+0,1,
124,124,,,246106724610841+1784879+0,246106724610841+1785328+0,1,
124,124,,,246108924610912+1784879+0,246108924610912+1785328+0,1,
124,124,,,246109524611754+1784879+0,246109524611754+1785328+0,1,
124,124,,,246105024611765+1784880+0,246105024611765+1785327+0,1,
124,124,,,246100424610051+1784921+1,246100424610051+1785383+1,1,
124,124,,,246104624610564+1784921+1,246104624610564+1785383+1,1,
124,124,,,246106124610633+1784921+1,246106124610633+1785383+1,1,
124,124,,,246108924610914+1784921+1,246108924610914+1785383+1,1,
124,124,,,246096624610015+1784922+1,246096624610015+1785384+1,1,
124,124,,,246095924609595+1784925+1,246095924609595+1785386+0,1,
124,124,,,246096924610001+1784927+1,246096924610001+1785388+0,1,
124,124,,,246101124610284+1784927+1,246101124610284+1785388+0,1,
124,124,,,246109524611754+1784927+1,246109524611754+1785388+0,1,
124,124,,,246103224610412+1784929+1,246103224610412+1785390+0,1,
124,124,,,246096924610002+1784938+0,246096224610002+1785268+0,1,
124,124,,,246101124610281+1784938+0,246101124610281+1785268+0,1,
124,124,,,246106124610634+1784938+0,246106124610634+1785268+0,1,
124,124,,,246108924610912+1784938+0,246108924610912+1785268+0,1,
124,124,,,246109524611751+1784938+0,246109524611751+1785268+0,1,
124,124,,,246100624610063+1784940+0,246100624610063+1785269+0,1,
124,124,,,246096624610015+1784954+0,246096624610015+1785405+0,1,
124,124,,,246096424609653+1784964+0,246096424609653+1785409+0,1,
124,124,,,246101124610282+1784964+0,246101124610282+1785409+0,1,
124,124,,,246108924610914+1784964+0,246108924610914+1785409+0,1,
124,124,,,246103224610413+1784966+0,246103224610413+1785411+0,1,
124,124,,,246101124610283+1784970+0,246101124610283+1785414+0,1,
124,124,,,246104624610562+1784970+0,246104624610562+1785414+0,1,
124,124,,,246109524611753+1784970+0,246109524611753+1785414+0,1,
124,124,,,246103224610343+1784972+0,246103224610343+1785415+0,1,
124,124,,,246096624610015+1784981+0,246096624610015+1785424+0,1,
124,124,,,246103224610411+1784982+0,246103224610411+1785425+0,1,
124,124,,,246096924610002+1784989+0,246096224610002+1785428+0,1,
124,124,,,246104624610562+1784989+0,246104624610562+1785428+0,1,
124,124,,,246108924610913+1784989+0,246108924610913+1785428+0,1,
124,124,,,246096624610015+1784990+0,246095924610015+1785427+0,1,
124,124,,,246103224610343+1784991+0,246103224610343+1785429+0,1,
124,124,,,246101524611765+1784992+0,246101524611765+1785430+0,1,
124,124,,,246101124610284+1785005+0,246101124610284+1785447+0,1,
124,124,,,246104624610561+1785005+0,246104624610561+1785447+0,1,
124,124,,,246106124610634+1785005+0,246106124610634+1785447+0,1,
124,124,,,246106724610841+1785005+0,246106724610841+1785447+0,1,
124,124,,,246096224609631+1785014+0,246096224610001+1785454+0,1,
124,124,,,246096924610004+1785015+0,246096224610004+1785454+0,1,
124,124,,,246104624610561+1785015+0,246104624610561+1785454+0,1,
124,124,,,246104624610562+1785015+0,246104624610562+1785454+0,1,
124,124,,,246106124610633+1785015+0,246106124610633+1785454+0,1,
124,124,,,246106724610843+1785015+0,246106724610843+1785454+0,1,
124,124,,,246109524611751+1785015+0,246109524611751+1785454+0,1,
124,124,,,246103224610412+1785027+0,246103224610412+1785463+0,1,
124,124,,,246100424610052+1785031+0,246100424610052+1785468+0,1,
124,124,,,246096924610001+1785031+0,246096224610001+1785468+0,1,
124,124,,,246106724610842+1785031+0,246106724610842+1785468+0,1,
124,124,,,246100424610051+1785040+0,246100424610051+1785475+0,1,
124,124,,,246101124610281+1785040+0,246101124610281+1785475+0,1,
124,124,,,246104624610562+1785040+0,246104624610562+1785475+0,1,
124,124,,,246104624610564+1785040+0,246104624610564+1785475+0,1,
124,124,,,246095924609595+1785048+0,246095924610015+1785483+1,1,
124,124,,,246101124610283+1785049+0,246101124610283+1785484+1,1,
124,124,,,246101524611765+1785052+0,246101524611765+1785486+1,1,
124,124,,,246096224609631+1785054+1,246096224610001+1785520+1,1,
124,124,,,246096924610003+1785055+1,246096224610003+1785520+1,1,
124,124,,,246101124610282+1785055+1,246101124610282+1785520+1,1,
124,124,,,246106124610632+1785055+1,246106124610632+1785520+1,1,
124,124,,,246106724610843+1785055+1,246106724610843+1785520+1,1,
124,124,,,246103224610342+1785057+1,246103224610342+1785522+1,1,
124,124,,,246103224610343+1785133+1,246103224610343+1785607+1,1,
124,124,,,246101524611765+1785134+1,246101524611765+1785608+1,1,
124,124,,,246096924610001+1785146+1,246096924610001+1785618+1,1,
124,124,,,246100424610051+1785146+1,246100424610051+1785618+1,1,
124,124,,,246101124610282+1785146+1,246101124610282+1785618+1,1,
124,124,,,246104624610561+1785146+1,246104624610561+1785618+1,1,
124,124,,,246106124610632+1785146+1,246106124610632+1785618+1,1,
124,124,,,246106724610841+1785146+1,246106724610841+1785618+1,1,
124,124,,,246106724610842+1785146+1,246106724610842+1785618+1,1,
124,124,,,246109524611751+1785146+1,246109524611751+1785618+1,1,
124,124,,,246103224610412+1785147+1,246103224610412+1785620+1,1,
124,124,,,246103224610413+1785147+1,246103224610413+1785620+1,1,
124,124,,,246101524611765+1785148+1,246101524611765+1785619+1,1,
124,124,,,246100424610051+1785166+1,246100424610051+1785641+0,1,
124,124,,,246101124610281+1785166+1,246101124610281+1785641+0,1,
124,124,,,246101124610282+1785166+1,246101124610282+1785641+0,1,
124,124,,,246106724610844+1785166+1,246106724610844+1785641+0,1,
124,124,,,246109524611751+1785166+1,246109524611751+1785641+0,1,
124,124,,,246109524611754+1785166+1,246109524611754+1785641+0,1,
