county,agency,year,months_reported,total_index_crimes,violent,murder,forcible_rape,robbery,aggravated_assault,property,burglary,larceny,motor_vehicle_theft,region
Westchester,Harrison Town PD,2018,12,104,2,0,0,2,0,102,12,90,0,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2018,12,79,2,0,0,0,2,77,1,73,3,Non-New York City
Westchester,Irvington Vg PD,2018,12,19,2,1,0,0,1,17,1,16,0,Non-New York City
Westchester,Larchmont Vg PD,2018,12,77,2,0,1,0,1,75,6,68,1,Non-New York City
Westchester,Lewisboro Town PD,2018,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Mamaroneck Town PD,2018,12,75,0,0,0,0,0,75,11,62,2,Non-New York City
Westchester,Mamaroneck Vg PD,2018,12,140,13,1,0,2,10,127,24,99,4,Non-New York City
Westchester,Mount Pleasant Town PD,2018,12,220,14,0,2,3,9,206,30,174,2,Non-New York City
Westchester,Mount Vernon City PD,2018,12,1331,356,6,27,102,221,975,122,734,119,Non-New York City
Westchester,New Castle Town PD,2018,12,54,1,0,0,1,0,53,8,44,1,Non-New York City
Westchester,New Rochelle City PD,2018,12,1003,114,2,11,25,76,889,70,785,34,Non-New York City
Westchester,North Castle Town PD,2018,12,61,6,0,2,1,3,55,6,46,3,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2018,12,8,0,0,0,0,0,8,1,7,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2018,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2018,12,203,15,0,0,7,8,188,12,171,5,Non-New York City
Westchester,Peekskill City PD,2018,12,277,51,1,5,9,36,226,11,209,6,Non-New York City
Westchester,Pelham Manor Vg PD,2018,12,159,9,0,0,2,7,150,8,140,2,Non-New York City
Westchester,Pelham Vg PD,2018,12,66,6,0,0,2,4,60,4,54,2,Non-New York City
Westchester,Pleasantville Vg PD,2018,12,40,2,0,0,1,1,38,4,33,1,Non-New York City
Westchester,Port Chester Vg PD,2018,12,207,22,0,1,12,9,185,9,164,12,Non-New York City
Westchester,Pound Ridge Town PD,2018,12,48,3,0,2,0,1,45,2,43,0,Non-New York City
Westchester,Rye Brook Vg PD,2018,12,46,0,0,0,0,0,46,7,34,5,Non-New York City
Westchester,Rye City PD,2018,12,62,6,0,0,1,5,56,6,46,4,Non-New York City
Westchester,Scarsdale Vg PD,2018,12,125,2,0,0,2,0,123,13,105,5,Non-New York City
Westchester,Sleepy Hollow Vg PD,2018,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Westchester,SUNY Police - Purchase,2018,12,32,1,0,0,0,1,31,2,28,1,Non-New York City
Westchester,Tarrytown Vg PD,2018,12,48,7,1,0,4,2,41,10,29,2,Non-New York City
Westchester,Tuckahoe Vg PD,2018,12,18,3,0,0,2,1,15,0,12,3,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2018,12,275,67,1,1,8,57,208,9,194,5,Non-New York City
Westchester,Westchester County MTA,2018,12,88,14,0,0,5,9,74,3,70,1,Non-New York City
Westchester,Westchester County Park PD,2018,12,3,0,0,0,0,0,3,1,2,0,Non-New York City
Westchester,Westchester County State Police,2018,12,415,71,0,26,3,42,344,34,294,16,Non-New York City
Westchester,White Plains City PD,2018,12,947,98,0,5,26,67,849,33,793,23,Non-New York City
Westchester,Yonkers City PD,2018,12,2457,705,1,31,213,460,1752,270,1326,156,Non-New York City
Westchester,Yorktown Town PD,2018,12,199,14,0,4,1,9,185,16,166,3,Non-New York City
Westchester,Ardsley Vg PD,2017,12,37,2,0,1,0,1,35,8,26,1,Non-New York City
Westchester,Bedford Town PD,2017,12,42,5,0,2,1,2,37,6,29,2,Non-New York City
Westchester,Briarcliff Manor Vg PD,2017,12,22,2,0,0,1,1,20,1,19,0,Non-New York City
Westchester,Bronxville Vg PD,2017,12,29,0,0,0,0,0,29,4,23,2,Non-New York City
Westchester,Buchanan Vg PD,2017,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,County Total,2017,,11580,1953,19,135,600,1199,9627,1010,8031,586,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2017,12,42,4,0,1,0,3,38,2,33,3,Non-New York City
Westchester,Dobbs Ferry Vg PD,2017,12,93,4,0,0,1,3,89,4,85,0,Non-New York City
Westchester,Eastchester Town PD,2017,12,176,5,0,0,4,1,171,6,157,8,Non-New York City
Westchester,Elmsford Vg PD,2017,12,19,5,0,0,2,3,14,0,11,3,Non-New York City
Westchester,Greenburgh Town PD,2017,12,664,51,1,10,18,22,613,31,558,24,Non-New York City
Westchester,Harrison Town PD,2017,12,119,1,0,0,0,1,118,4,113,1,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2017,12,69,3,0,0,1,2,66,5,59,2,Non-New York City
Westchester,Irvington Vg PD,2017,12,19,3,0,0,1,2,16,2,13,1,Non-New York City
Westchester,Larchmont Vg PD,2017,12,106,3,0,0,2,1,103,9,88,6,Non-New York City
Westchester,Lewisboro Town PD,2017,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Westchester,Mamaroneck Town PD,2017,12,61,1,0,0,0,1,60,5,55,0,Non-New York City
Westchester,Mamaroneck Vg PD,2017,12,150,19,0,0,8,11,131,24,99,8,Non-New York City
Westchester,Mount Pleasant Town PD,2017,8,134,12,0,1,4,7,122,7,111,4,Non-New York City
Westchester,Mount Vernon City PD,2017,12,1733,439,6,22,123,288,1294,159,1001,134,Non-New York City
Westchester,New Castle Town PD,2017,12,50,2,0,0,0,2,48,1,42,5,Non-New York City
Westchester,New Rochelle City PD,2017,12,1332,181,1,10,70,100,1151,105,979,67,Non-New York City
Westchester,North Castle Town PD,2017,12,60,3,0,0,1,2,57,6,47,4,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2017,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2017,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2017,12,265,20,0,1,5,14,245,20,218,7,Non-New York City
Westchester,Peekskill City PD,2017,12,213,34,0,3,12,19,179,17,156,6,Non-New York City
Westchester,Pelham Manor Vg PD,2017,12,166,4,0,1,0,3,162,14,141,7,Non-New York City
Westchester,Pelham Vg PD,2017,12,80,0,0,0,0,0,80,6,68,6,Non-New York City
Westchester,Pleasantville Vg PD,2017,12,51,1,0,0,0,1,50,5,44,1,Non-New York City
Westchester,Port Chester Vg PD,2017,12,371,49,0,2,23,24,322,29,280,13,Non-New York City
Westchester,Pound Ridge Town PD,2017,12,39,5,2,1,0,2,34,4,28,2,Non-New York City
Westchester,Rye Brook Vg PD,2017,12,92,0,0,0,0,0,92,12,78,2,Non-New York City
Westchester,Rye City PD,2017,12,78,5,0,1,1,3,73,5,58,10,Non-New York City
Westchester,Scarsdale Vg PD,2017,12,134,6,0,0,2,4,128,7,115,6,Non-New York City
Westchester,Sleepy Hollow Vg PD,2017,12,1,0,0,0,0,0,1,1,0,0,Non-New York City
Westchester,SUNY Police - Purchase,2017,12,38,3,0,3,0,0,35,4,31,0,Non-New York City
Westchester,Tarrytown Vg PD,2017,12,58,9,0,2,3,4,49,3,45,1,Non-New York City
Westchester,Tuckahoe Vg PD,2017,12,35,1,0,0,1,0,34,4,28,2,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2017,12,293,56,0,1,6,49,237,14,212,11,Non-New York City
Westchester,Westchester County MTA,2017,12,89,10,0,0,6,4,79,0,75,4,Non-New York City
Westchester,Westchester County Park PD,2017,12,10,0,0,0,0,0,10,2,7,1,Non-New York City
Westchester,Westchester County State Police,2017,12,455,76,1,25,5,45,379,48,319,12,Non-New York City
Westchester,White Plains City PD,2017,12,1090,107,0,9,26,72,983,35,916,32,Non-New York City
Westchester,Yonkers City PD,2017,12,2833,810,8,36,271,495,2023,360,1481,182,Non-New York City
Westchester,Yorktown Town PD,2017,12,229,12,0,3,2,7,217,31,180,6,Non-New York City
Westchester,Ardsley Vg PD,2016,12,30,1,0,0,1,0,29,2,27,0,Non-New York City
Westchester,Bedford Town PD,2016,12,74,8,0,2,1,5,66,13,49,4,Non-New York City
Westchester,Briarcliff Manor Vg PD,2016,12,23,0,0,0,0,0,23,5,18,0,Non-New York City
Westchester,Bronxville Vg PD,2016,12,41,0,0,0,0,0,41,12,27,2,Non-New York City
Westchester,Buchanan Vg PD,2016,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Westchester,County Total,2016,,12543,2116,24,144,768,1180,10427,1328,8490,609,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2016,12,31,0,0,0,0,0,31,5,26,0,Non-New York City
Westchester,Dobbs Ferry Vg PD,2016,12,99,7,0,1,3,3,92,20,71,1,Non-New York City
Westchester,Eastchester Town PD,2016,12,178,5,0,0,2,3,173,16,154,3,Non-New York City
Westchester,Elmsford Vg PD,2016,12,27,6,0,1,2,3,21,4,14,3,Non-New York City
Westchester,Greenburgh Town PD,2016,12,822,57,0,12,15,30,765,36,707,22,Non-New York City
Westchester,Harrison Town PD,2016,12,128,1,0,0,0,1,127,8,118,1,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2016,12,57,2,0,0,2,0,55,2,50,3,Non-New York City
Westchester,Irvington Vg PD,2016,12,23,2,0,0,1,1,21,8,13,0,Non-New York City
Westchester,Larchmont Vg PD,2016,12,106,2,0,0,1,1,104,10,91,3,Non-New York City
Westchester,Lewisboro Town PD,2016,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,Mamaroneck Town PD,2016,12,88,4,0,0,1,3,84,14,67,3,Non-New York City
Westchester,Mamaroneck Vg PD,2016,12,113,17,0,1,2,14,96,11,82,3,Non-New York City
Westchester,Mount Pleasant Town PD,2016,12,224,14,0,3,6,5,210,28,182,0,Non-New York City
Westchester,Mount Vernon City PD,2016,12,1693,461,11,31,156,263,1232,196,918,118,Non-New York City
Westchester,New Castle Town PD,2016,12,59,3,0,0,1,2,56,5,50,1,Non-New York City
Westchester,New Rochelle City PD,2016,12,1352,175,3,14,67,91,1177,118,996,63,Non-New York City
Westchester,North Castle Town PD,2016,12,78,1,0,0,0,1,77,6,69,2,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2016,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2016,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2016,12,172,17,0,1,6,10,155,32,117,6,Non-New York City
Westchester,Peekskill City PD,2016,12,200,27,0,1,9,17,173,19,146,8,Non-New York City
Westchester,Pelham Manor Vg PD,2016,12,166,3,0,0,2,1,163,20,130,13,Non-New York City
Westchester,Pelham Vg PD,2016,12,91,6,0,0,1,5,85,7,74,4,Non-New York City
Westchester,Pleasantville Vg PD,2016,12,71,1,0,0,0,1,70,7,61,2,Non-New York City
Westchester,Port Chester Vg PD,2016,12,550,44,0,2,21,21,506,47,441,18,Non-New York City
Westchester,Pound Ridge Town PD,2016,12,38,1,0,1,0,0,37,2,34,1,Non-New York City
Westchester,Rye Brook Vg PD,2016,12,67,3,0,2,0,1,64,7,52,5,Non-New York City
Westchester,Rye City PD,2016,12,63,1,0,0,0,1,62,8,50,4,Non-New York City
Westchester,Scarsdale Vg PD,2016,12,168,4,1,1,0,2,164,42,119,3,Non-New York City
Westchester,Sleepy Hollow Vg PD,2016,12,23,6,0,0,2,4,17,6,10,1,Non-New York City
Westchester,SUNY Police - Purchase,2016,12,44,1,0,1,0,0,43,7,36,0,Non-New York City
Westchester,Tarrytown Vg PD,2016,12,64,5,0,0,0,5,59,8,50,1,Non-New York City
Westchester,Tuckahoe Vg PD,2016,12,50,1,0,0,0,1,49,4,40,5,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2016,12,377,72,0,2,7,63,305,19,270,16,Non-New York City
Westchester,Westchester County MTA,2016,12,93,15,0,0,7,8,78,2,76,0,Non-New York City
Westchester,Westchester County Park PD,2016,12,9,1,0,0,0,1,8,0,8,0,Non-New York City
Westchester,Westchester County State Police,2016,12,506,63,0,20,8,35,443,58,372,13,Non-New York City
Westchester,White Plains City PD,2016,12,1052,121,0,10,30,81,931,53,854,24,Non-New York City
Westchester,Yonkers City PD,2016,12,3131,944,9,34,408,493,2187,422,1516,249,Non-New York City
Westchester,Yorktown Town PD,2016,12,356,14,0,4,6,4,342,39,299,4,Non-New York City
Westchester,Ardsley Vg PD,2015,12,31,0,0,0,0,0,31,5,25,1,Non-New York City
Westchester,Bedford Town PD,2015,12,86,5,1,1,0,3,81,15,66,0,Non-New York City
Westchester,Briarcliff Manor Vg PD,2015,12,32,0,0,0,0,0,32,7,25,0,Non-New York City
Westchester,Bronxville Vg PD,2015,12,33,3,0,0,3,0,30,11,18,1,Non-New York City
Westchester,Buchanan Vg PD,2015,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,County Total,2015,,12240,2148,17,171,739,1221,10092,1307,8103,682,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2015,12,31,4,0,1,1,2,27,0,27,0,Non-New York City
Westchester,Dobbs Ferry Vg PD,2015,12,99,9,0,1,1,7,90,13,74,3,Non-New York City
Westchester,Eastchester Town PD,2015,12,177,6,0,0,4,2,171,10,152,9,Non-New York City
Westchester,Elmsford Vg PD,2015,12,33,5,0,0,2,3,28,6,20,2,Non-New York City
Westchester,Greenburgh Town PD,2015,12,679,49,0,11,17,21,630,52,541,37,Non-New York City
Westchester,Harrison Town PD,2015,12,116,4,2,1,0,1,112,5,106,1,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2015,12,60,5,0,1,0,4,55,6,47,2,Non-New York City
Westchester,Irvington Vg PD,2015,12,25,1,0,0,0,1,24,4,18,2,Non-New York City
Westchester,Larchmont Vg PD,2015,12,67,4,0,0,2,2,63,13,46,4,Non-New York City
Westchester,Lewisboro Town PD,2015,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Westchester,Mamaroneck Town PD,2015,12,105,8,0,1,3,4,97,14,80,3,Non-New York City
Westchester,Mamaroneck Vg PD,2015,12,143,6,0,0,3,3,137,22,111,4,Non-New York City
Westchester,Mount Kisco Vg PD,2015,5,58,7,0,0,2,5,51,13,38,0,Non-New York City
Westchester,Mount Pleasant Town PD,2015,12,211,17,0,3,5,9,194,21,171,2,Non-New York City
Westchester,Mount Vernon City PD,2015,12,1613,481,2,38,128,313,1132,226,782,124,Non-New York City
Westchester,New Castle Town PD,2015,12,60,2,0,0,2,0,58,13,44,1,Non-New York City
Westchester,New Rochelle City PD,2015,12,1458,173,0,11,75,87,1285,138,1056,91,Non-New York City
Westchester,North Castle Town PD,2015,12,63,4,0,0,0,4,59,7,50,2,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2015,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2015,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2015,12,240,37,1,1,17,18,203,27,165,11,Non-New York City
Westchester,Peekskill City PD,2015,12,322,39,1,1,12,25,283,23,253,7,Non-New York City
Westchester,Pelham Manor Vg PD,2015,12,99,8,0,0,6,2,91,3,88,0,Non-New York City
Westchester,Pelham Vg PD,2015,12,78,4,0,1,1,2,74,8,64,2,Non-New York City
Westchester,Pleasantville Vg PD,2015,12,79,4,0,0,1,3,75,7,67,1,Non-New York City
Westchester,Port Chester Vg PD,2015,12,596,75,1,5,33,36,521,39,471,11,Non-New York City
Westchester,Pound Ridge Town PD,2015,12,25,2,0,0,1,1,23,0,23,0,Non-New York City
Westchester,Rye Brook Vg PD,2015,12,60,2,0,0,1,1,58,4,53,1,Non-New York City
Westchester,Rye City PD,2015,12,49,1,0,0,1,0,48,5,41,2,Non-New York City
Westchester,Scarsdale Vg PD,2015,12,149,3,0,0,2,1,146,25,119,2,Non-New York City
Westchester,Sleepy Hollow Vg PD,2015,12,42,8,1,0,0,7,34,11,20,3,Non-New York City
Westchester,SUNY Police - Purchase,2015,12,73,1,0,1,0,0,72,11,61,0,Non-New York City
Westchester,Tarrytown Vg PD,2015,12,64,9,0,0,6,3,55,7,42,6,Non-New York City
Westchester,Tuckahoe Vg PD,2015,12,45,1,0,1,0,0,44,5,34,5,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2015,12,156,6,1,0,2,3,150,8,137,5,Non-New York City
Westchester,Westchester County MTA,2015,12,77,8,0,1,5,2,69,2,64,3,Non-New York City
Westchester,Westchester County Park PD,2015,12,14,1,0,0,0,1,13,1,12,0,Non-New York City
Westchester,Westchester County State Police,2015,12,481,76,1,25,8,42,405,56,326,23,Non-New York City
Westchester,White Plains City PD,2015,12,1120,102,0,7,30,65,1018,53,937,28,Non-New York City
Westchester,Yonkers City PD,2015,12,2958,950,6,54,361,529,2008,378,1357,273,Non-New York City
Westchester,Yorktown Town PD,2015,12,326,18,0,5,4,9,308,33,265,10,Non-New York City
Westchester,Ardsley Vg PD,2014,12,26,1,0,0,0,1,25,6,19,0,Non-New York City
Westchester,Bedford Town PD,2014,12,124,1,0,0,0,1,123,12,109,2,Non-New York City
Westchester,Briarcliff Manor Vg PD,2014,12,19,2,0,0,0,2,17,4,13,0,Non-New York City
Westchester,Bronxville Vg PD,2014,12,27,2,0,0,2,0,25,5,20,0,Non-New York City
Westchester,Buchanan Vg PD,2014,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Westchester,County Total,2014,,12106,2149,14,65,804,1266,9957,1490,7995,472,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2014,12,46,3,0,0,0,3,43,3,40,0,Non-New York City
Westchester,Dobbs Ferry Vg PD,2014,12,99,3,0,0,1,2,96,11,81,4,Non-New York City
Westchester,Eastchester Town PD,2014,12,146,6,0,0,2,4,140,25,112,3,Non-New York City
Westchester,Elmsford Vg PD,2014,12,38,2,0,0,2,0,36,6,21,9,Non-New York City
Westchester,Greenburgh Town PD,2014,12,663,59,0,5,20,34,604,68,513,23,Non-New York City
Westchester,Harrison Town PD,2014,12,135,6,0,1,0,5,129,17,111,1,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2014,12,56,1,0,0,0,1,55,3,50,2,Non-New York City
Westchester,Irvington Vg PD,2014,12,19,1,0,0,0,1,18,5,13,0,Non-New York City
Westchester,Larchmont Vg PD,2014,12,100,0,0,0,0,0,100,7,92,1,Non-New York City
Westchester,Lewisboro Town PD,2014,12,5,0,0,0,0,0,5,0,5,0,Non-New York City
Westchester,Mamaroneck Town PD,2014,12,118,1,0,0,1,0,117,20,95,2,Non-New York City
Westchester,Mamaroneck Vg PD,2014,12,192,20,0,0,1,19,172,28,141,3,Non-New York City
Westchester,Mount Kisco Vg PD,2014,12,145,28,0,2,8,18,117,23,91,3,Non-New York City
Westchester,Mount Pleasant Town PD,2014,12,215,10,0,1,2,7,205,35,169,1,Non-New York City
Westchester,Mount Vernon City PD,2014,12,1514,482,6,20,195,261,1032,251,696,85,Non-New York City
Westchester,New Castle Town PD,2014,12,54,2,0,0,0,2,52,15,35,2,Non-New York City
Westchester,New Rochelle City PD,2014,12,1390,177,1,6,76,94,1213,146,1019,48,Non-New York City
Westchester,North Castle Town PD,2014,12,65,2,0,0,1,1,63,9,52,2,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2014,5,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2014,12,267,55,1,1,28,25,212,47,157,8,Non-New York City
Westchester,Peekskill City PD,2014,12,241,52,0,0,11,41,189,22,164,3,Non-New York City
Westchester,Pelham Manor Vg PD,2014,12,133,4,0,0,4,0,129,11,118,0,Non-New York City
Westchester,Pelham Vg PD,2014,12,80,6,0,1,3,2,74,8,65,1,Non-New York City
Westchester,Pleasantville Vg PD,2014,12,8,1,1,0,0,0,7,1,6,0,Non-New York City
Westchester,Port Chester Vg PD,2014,12,560,58,0,1,34,23,502,53,436,13,Non-New York City
Westchester,Pound Ridge Town PD,2014,12,42,3,0,0,0,3,39,5,34,0,Non-New York City
Westchester,Rye Brook Vg PD,2014,12,94,2,0,0,2,0,92,12,78,2,Non-New York City
Westchester,Rye City PD,2014,12,58,4,0,0,3,1,54,4,49,1,Non-New York City
Westchester,Scarsdale Vg PD,2014,12,130,1,0,0,1,0,129,24,102,3,Non-New York City
Westchester,Sleepy Hollow Vg PD,2014,12,61,8,0,0,4,4,53,10,41,2,Non-New York City
Westchester,SUNY Police - Purchase,2014,12,89,0,0,0,0,0,89,17,72,0,Non-New York City
Westchester,Tarrytown Vg PD,2014,12,92,6,0,0,3,3,86,20,63,3,Non-New York City
Westchester,Tuckahoe Vg PD,2014,12,47,2,0,0,0,2,45,3,38,4,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2014,12,124,5,1,0,2,2,119,0,118,1,Non-New York City
Westchester,Westchester County MTA,2014,12,103,10,0,0,8,2,93,2,91,0,Non-New York City
Westchester,Westchester County Park PD,2014,12,9,2,0,0,0,2,7,1,6,0,Non-New York City
Westchester,Westchester County State Police,2014,12,424,43,0,4,8,31,381,58,309,14,Non-New York City
Westchester,White Plains City PD,2014,12,1146,100,1,1,25,73,1046,55,968,23,Non-New York City
Westchester,Yonkers City PD,2014,12,2974,963,3,22,357,581,2011,414,1397,200,Non-New York City
Westchester,Yorktown Town PD,2014,12,225,15,0,0,0,15,210,24,183,3,Non-New York City
Westchester,Ardsley Vg PD,2013,12,38,5,0,0,3,2,33,4,28,1,Non-New York City
Westchester,Bedford Town PD,2013,12,161,5,0,0,1,4,156,26,126,4,Non-New York City
Westchester,Briarcliff Manor Vg PD,2013,12,12,1,0,0,0,1,11,1,10,0,Non-New York City
Westchester,Bronxville Vg PD,2013,12,47,0,0,0,0,0,47,5,39,3,Non-New York City
Westchester,Buchanan Vg PD,2013,12,5,1,0,1,0,0,4,0,4,0,Non-New York City
Westchester,County Total,2013,,14135,2192,11,59,843,1279,11943,1678,9646,619,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2013,12,54,1,0,0,1,0,53,8,43,2,Non-New York City
Westchester,Dobbs Ferry Vg PD,2013,12,105,1,0,0,0,1,104,13,89,2,Non-New York City
Westchester,Eastchester Town PD,2013,12,170,2,0,0,0,2,168,13,154,1,Non-New York City
Westchester,Elmsford Vg PD,2013,12,37,2,0,1,0,1,35,3,27,5,Non-New York City
Westchester,Greenburgh Town PD,2013,12,627,48,1,5,16,26,579,55,501,23,Non-New York City
Westchester,Harrison Town PD,2013,12,231,6,0,0,1,5,225,27,194,4,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2013,12,82,1,0,0,1,0,81,4,75,2,Non-New York City
Westchester,Irvington Vg PD,2013,12,23,0,0,0,0,0,23,4,19,0,Non-New York City
Westchester,Larchmont Vg PD,2013,12,89,2,0,0,0,2,87,8,77,2,Non-New York City
Westchester,Lewisboro Town PD,2013,12,31,0,0,0,0,0,31,0,31,0,Non-New York City
Westchester,Mamaroneck Town PD,2013,12,159,1,0,0,1,0,158,16,141,1,Non-New York City
Westchester,Mamaroneck Vg PD,2013,12,189,8,0,1,2,5,181,23,150,8,Non-New York City
Westchester,Mount Kisco Vg PD,2013,12,125,17,0,1,6,10,108,10,98,0,Non-New York City
Westchester,Mount Pleasant Town PD,2013,12,238,12,0,0,6,6,226,25,198,3,Non-New York City
Westchester,Mount Vernon City PD,2013,12,1993,556,2,7,228,319,1437,318,972,147,Non-New York City
Westchester,New Castle Town PD,2013,12,79,2,0,0,0,2,77,13,62,2,Non-New York City
Westchester,New Rochelle City PD,2013,12,1569,176,0,6,81,89,1393,151,1172,70,Non-New York City
Westchester,North Castle Town PD,2013,12,71,3,0,0,0,3,68,12,53,3,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2013,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,Ossining Vg PD,2013,12,279,36,0,0,21,15,243,46,192,5,Non-New York City
Westchester,Peekskill City PD,2013,12,278,30,0,0,8,22,248,25,215,8,Non-New York City
Westchester,Pelham Manor Vg PD,2013,12,149,2,0,0,1,1,147,14,130,3,Non-New York City
Westchester,Pelham Vg PD,2013,12,179,7,0,1,2,4,172,22,149,1,Non-New York City
Westchester,Pleasantville Vg PD,2013,12,22,0,0,0,0,0,22,1,21,0,Non-New York City
Westchester,Port Chester Vg PD,2013,12,620,48,0,2,19,27,572,67,483,22,Non-New York City
Westchester,Pound Ridge Town PD,2013,12,36,3,0,0,0,3,33,15,18,0,Non-New York City
Westchester,Rye Brook Vg PD,2013,12,90,2,0,0,2,0,88,9,77,2,Non-New York City
Westchester,Rye City PD,2013,12,94,5,0,0,2,3,89,9,77,3,Non-New York City
Westchester,Scarsdale Vg PD,2013,12,185,1,0,0,0,1,184,24,153,7,Non-New York City
Westchester,Sleepy Hollow Vg PD,2013,12,66,8,1,0,1,6,58,9,47,2,Non-New York City
Westchester,SUNY Police - Purchase,2013,12,70,2,0,0,0,2,68,7,61,0,Non-New York City
Westchester,Tarrytown Vg PD,2013,12,116,6,0,0,3,3,110,12,94,4,Non-New York City
Westchester,Tuckahoe Vg PD,2013,12,35,0,0,0,0,0,35,7,27,1,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2013,12,185,7,0,1,1,5,178,3,173,2,Non-New York City
Westchester,Westchester County MTA,2013,12,99,10,0,0,8,2,89,0,84,5,Non-New York City
Westchester,Westchester County Park PD,2013,12,17,0,0,0,0,0,17,0,16,1,Non-New York City
Westchester,Westchester County State Police,2013,12,413,46,0,5,8,33,367,77,279,11,Non-New York City
Westchester,White Plains City PD,2013,12,1311,78,1,3,28,46,1233,77,1135,21,Non-New York City
Westchester,Yonkers City PD,2013,12,3404,1036,6,25,390,615,2368,470,1662,236,Non-New York City
Westchester,Yorktown Town PD,2013,12,350,15,0,0,2,13,335,45,288,2,Non-New York City
Westchester,Ardsley Vg PD,2012,12,45,2,0,0,1,1,43,8,34,1,Non-New York City
Westchester,Bedford Town PD,2012,12,184,10,0,2,3,5,174,22,148,4,Non-New York City
Westchester,Briarcliff Manor Vg PD,2012,12,14,0,0,0,0,0,14,4,10,0,Non-New York City
Westchester,Bronxville Vg PD,2012,12,50,1,0,0,0,1,49,3,43,3,Non-New York City
Westchester,County Total,2012,,15040,2448,20,72,924,1432,12592,1887,10069,636,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2012,12,70,1,0,0,0,1,69,8,58,3,Non-New York City
Westchester,Dobbs Ferry Vg PD,2012,11,139,8,0,0,4,4,131,14,112,5,Non-New York City
Westchester,Eastchester Town PD,2012,12,227,4,0,0,2,2,223,13,204,6,Non-New York City
Westchester,Elmsford Vg PD,2012,12,55,5,0,0,1,4,50,12,31,7,Non-New York City
Westchester,Greenburgh Town PD,2012,12,640,49,0,0,16,33,591,66,490,35,Non-New York City
Westchester,Harrison Town PD,2012,12,221,11,0,1,4,6,210,25,181,4,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2012,12,70,7,0,0,6,1,63,10,52,1,Non-New York City
Westchester,Irvington Vg PD,2012,12,23,0,0,0,0,0,23,3,20,0,Non-New York City
Westchester,Larchmont Vg PD,2012,12,110,2,0,0,0,2,108,18,89,1,Non-New York City
Westchester,Lewisboro Town PD,2012,12,32,0,0,0,0,0,32,0,32,0,Non-New York City
Westchester,Mamaroneck Town PD,2012,12,155,3,0,0,1,2,152,25,123,4,Non-New York City
Westchester,Mamaroneck Vg PD,2012,12,167,16,1,1,6,8,151,20,122,9,Non-New York City
Westchester,Mount Kisco Vg PD,2012,12,148,27,0,0,5,22,121,9,108,4,Non-New York City
Westchester,Mount Pleasant Town PD,2012,12,254,14,0,3,3,8,240,52,182,6,Non-New York City
Westchester,Mount Vernon City PD,2012,12,1956,612,10,14,224,364,1344,323,886,135,Non-New York City
